t,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1612483761.1817768,84.245178252089417,-23.923914214205194,23.151317286158697,0.98974251355418552,0.074172162376663728,0.015966182986627893,-0.12105093222544858
1612483761.1917787,84.244685601743782,-23.891019886400027,23.150575471759144,0.98993684385618763,0.071725192070093952,0.014127633359647725,-0.12116497833208076
1612483761.2067788,84.24376074549771,-23.841662956853956,23.149006688167077,0.98983562447990758,0.072972134574333547,0.015147664935554108,-0.12112411953503313
1612483761.2167778,84.243037951494856,-23.808811681696259,23.148437580384595,0.99014575651268744,0.068889510731034137,0.012030916213590103,-0.12132960572843846
1612483761.2267778,84.242251762583336,-23.775843992529303,23.147117306966376,0.98993836378598987,0.071654951002019282,0.014279562749703469,-0.12117630952167338
1612483761.2367787,84.241438819020374,-23.742897102516213,23.145923965772734,0.989813424976004,0.073238366241731842,0.015591877164573054,-0.12108847514936863
1612483761.2517807,84.24023901209398,-23.693569649561653,23.144482627279285,0.9898373913313514,0.072884519357064428,0.015337236130289927,-0.12113857663155264
1612483761.2617807,84.239448035713153,-23.660665800454627,23.143664240068908,0.99003477124041428,0.070360530435878199,0.01345559929899863,-0.12124147120200719
1612483761.2717817,84.238727600337441,-23.627725897344469,23.142268754369574,0.9897454225101423,0.074019115162272248,0.016297348279432206,-0.12107669325627055
1612483761.2817848,84.238065463308331,-23.594848214895322,23.141676785351294,0.99012862783995259,0.069100959545940407,0.012517386829745422,-0.12129992888933461
1612483761.2967846,84.237313866599422,-23.545661760779719,23.139605502942295,0.98971322490631453,0.074139131855593829,0.016343618990830373,-0.12126008284478471
1612483761.3067837,84.236912271616006,-23.51305471365664,23.138718174174222,0.98987600333358916,0.071732219026113972,0.014470270670010603,-0.12161660266857624
1612483761.3167846,84.236604531907361,-23.480575274126668,23.137687161853783,0.98984667748468547,0.071535083186797008,0.014200652597748165,-0.1220025754309514
1612483761.326787,84.236298366032415,-23.448020528818766,23.136148511006159,0.98954459108228088,0.074754612597624157,0.016714303310050135,-0.12220426432837833
1612483761.3417881,84.235909757014454,-23.399495267945078,23.134860162798866,0.98975978299533074,0.070987738623927099,0.013632308039348076,-0.1230872581042296
1612483761.351788,84.235629880838445,-23.367146097787185,23.13387600375858,0.98980800507561129,0.069576330798278962,0.012421194597300018,-0.12363236309989027
1612483761.3617899,84.235319073495134,-23.334736659186184,23.132385344541547,0.98944823605677901,0.073498716370745829,0.015277763932690787,-0.12392222070798313
1612483761.3717899,84.23489507732198,-23.302313742494373,23.131768534926493,0.98986340068124612,0.067366022663892397,0.010507112070372865,-0.12458678733375973
1612483761.386791,84.234092295004828,-23.253416362870375,23.129634227619992,0.98959057008983531,0.070379269360374155,0.012723217922330804,-0.12488147084045566
1612483761.3967941,84.233399112197773,-23.220653081668608,23.127993924130575,0.98924256164563085,0.074560975586509731,0.015860992930052664,-0.12485288964077386
1612483761.4067919,84.23256026694402,-23.187870516237616,23.126974796680823,0.98935644227611541,0.073040434785161298,0.014557459353670319,-0.12500802130386771
1612483761.4167929,84.231493828792168,-23.154921227790879,23.125862669084867,0.98935193572193403,0.073105974385796399,0.014432911926191082,-0.1250198178118021
1612483761.431797,84.229478357022501,-23.105451075163785,23.124840837252826,0.98954726388699954,0.070496567287740147,0.011844878847419246,-0.12524434270452214
1612483761.4417939,84.227889879501518,-23.072376658327382,23.12374144097247,0.98924548359767983,0.074380357260786067,0.014313494959547916,-0.12512417631054928
1612483761.4517949,84.226142154847409,-23.039334071176281,23.123005881556903,0.98912494757733116,0.0758386947407136,0.01478669376936353,-0.12514665056459892
1612483761.461796,84.224226331761571,-23.006310856504978,23.12277575026468,0.98943835531711288,0.071860611684511244,0.011095372536875838,-0.12539811092661085
1612483761.4767969,84.221255313477954,-22.956961306887614,23.121671100401336,0.98901571323767057,0.07709189563854725,0.013717503995383002,-0.12536581942448913
1612483761.4867969,84.219173437874673,-22.924125573698138,23.120832078321669,0.9886847497411595,0.080990487910209033,0.015763373899086237,-0.12527778151230337
1612483761.4967999,84.217049840481252,-22.89139286124971,23.120016153506853,0.98841226228978563,0.084080024344582283,0.017161425814522294,-0.1252087645710746
1612483761.506799,84.214928106099379,-22.858967470586922,23.120037286326163,0.98888485152269656,0.078611890679988736,0.011900615377912841,-0.12563954961029919
1612483761.5217993,84.211849137851914,-22.810562417181881,23.118575350173487,0.98833079625401954,0.084995104689373852,0.015024418084981181,-0.12550831134210097
1612483761.5318005,84.209862121547047,-22.778523573613334,23.117434825759595,0.98797448614863481,0.08888570229511121,0.016855252295619974,-0.12538599250672652
1612483761.5418005,84.20789226151895,-22.746628307133857,23.116922743204764,0.98839323693094372,0.084394574447054407,0.012210906125629055,-0.12572692139976524
1612483761.5518024,84.206026809160619,-22.714750621932019,23.115493833774622,0.98775468965480995,0.091276058204031604,0.015771828348547616,-0.12554124300088934
1612483761.5668035,84.203182562814575,-22.666989317843466,23.114228132164872,0.98792736627961264,0.089440742766463383,0.011591390342357804,-0.12595837470824481
1612483761.5768034,84.20131429412919,-22.63504908192396,23.112318987812653,0.98702707732636374,0.098673048578449121,0.01653415814288655,-0.125569899750368
1612483761.5868034,84.199431770636494,-22.603352045831613,23.111535284047644,0.98727225696061016,0.096248264124705038,0.012332153570581279,-0.12600666759023307
1612483761.5968065,84.197547479430796,-22.571653964129943,23.110319582669238,0.98709035533101341,0.098022331960199244,0.011155989979716934,-0.12617367687893932
1612483761.6118073,84.194698266351097,-22.524439742419617,23.109091874672295,0.98731145305615964,0.095303584848711362,0.0048604403446337952,-0.12692398315044914
1612483761.6218081,84.192769875531752,-22.49278108091584,23.106841019407298,0.98620375433140695,0.10644436361059417,0.010535127861287883,-0.1263359152383835
1612483761.631808,84.190830340234825,-22.461378554856434,23.105025950225567,0.98529744935642283,0.11455756933190822,0.013618381254429756,-0.1260160279190761
1612483761.6418099,84.188784769822888,-22.430260815847777,23.104409840454114,0.98590830275115882,0.10892990184173064,0.0062220852659627532,-0.12680844098885294
1612483761.6568089,84.185714096407111,-22.383586109243641,23.101640811206057,0.98454967213198907,0.12090678108998801,0.010422876105916527,-0.12623334363365013
1612483761.666811,84.183559441331539,-22.352824543202928,23.100695009842671,0.98471527888100807,0.1193652826547173,0.0058869766423690472,-0.12670079850210109
1612483761.676811,84.181380944247806,-22.322101054447774,23.098960149936818,0.98384683807956541,0.12660295987803924,0.0079566706827995173,-0.12630827820299886
1612483761.6868129,84.179112275440616,-22.291600130151288,23.097539470493274,0.98337547373239631,0.13034923052176589,0.0073660278930077058,-0.1262041893007049
1612483761.7018139,84.175564531022417,-22.246060750772923,23.094946665010724,0.98208983640006198,0.14023934159703508,0.009816903958435326,-0.12544364752669038
1612483761.7118139,84.173087527806445,-22.21608828031971,23.093689588774861,0.98178158195797083,0.14255277993360768,0.0081596587337909483,-0.12536766022644205
1612483761.7218153,84.170515652421187,-22.186487955823722,23.092921423407212,0.98201113903249193,0.1407942002604492,0.0033442006372991669,-0.12577731238671766
1612483761.7318156,84.167881881332633,-22.156652608458135,23.090660302420684,0.98026658439984349,0.15339935784884015,0.009727643279540019,-0.12430379510237886
1612483761.7468164,84.163712702169164,-22.113011977590759,23.089349583024656,0.98022959006374599,0.15379065253799956,0.0050060916528717929,-0.12439182047771295
1612483761.7568264,84.160804260348144,-22.084078709653689,23.088134035743412,0.97968539986932068,0.15762507651824151,0.0047632676884887537,-0.12388770647822794
1612483761.7668185,84.157802851934775,-22.055729290745976,23.087564886586076,0.97973710839354489,0.15729375165549042,0.0012301242812572781,-0.12398532542623245
1612483761.7768195,84.154685399626501,-22.027230027314239,23.086050513574545,0.97863324780110073,0.16487287357450089,0.0041535535032148326,-0.12278701010632997
1612483761.7918205,84.149747319603435,-21.985369014854118,23.085122880346084,0.97858292747937681,0.16545506171055821,0.00017128398527642733,-0.122474680085495
1612483761.8018215,84.146304276476911,-21.957384151369897,23.083930644350563,0.97754368488761156,0.17235712391334662,0.002468492400913591,-0.12122405915467489
1612483761.8118246,84.142690349350673,-21.929680619530313,23.083317959063706,0.97735367966943343,0.1737864722918839,0.00047201218228276723,-0.12073866029346404
1612483761.8218284,84.138943492780783,-21.902013819398771,23.082526983382053,0.97684176193448879,0.17722413968052383,3.6946428586450338e-06,-0.1198823441611449
1612483761.8368235,84.133071866202627,-21.860853925552394,23.081538065442501,0.97623643324461262,0.18130304530097549,-0.0016296524004131758,-0.11869699407939245
1612483761.8468235,84.129024080459175,-21.833530748233819,23.080658417255069,0.9752221469710497,0.18756631994198353,-8.2478831320815089e-05,-0.11730572397730567
1612483761.8568244,84.124788343464033,-21.806582178334772,23.08049446681914,0.9755967180448416,0.18560135983286924,-0.0048435419635441566,-0.11721654776340794
1612483761.8668275,84.120444418015978,-21.779687915468202,23.080051505624073,0.97546646708760965,0.18658773383487956,-0.0072957036377707691,-0.11660601133051184
1612483761.8818264,84.113700923411869,-21.739761343886094,23.079541327967462,0.97547169103324949,0.18675631870441281,-0.011979358947189284,-0.11590320261288194
1612483761.8918285,84.109089663332199,-21.713426929743022,23.079184953817901,0.97519893115151557,0.18846536273551404,-0.013964451940072127,-0.11520783745877004
1612483761.9018295,84.104400602395884,-21.687036346700062,23.078244916538207,0.9741377948001303,0.19498695604840346,-0.012001675976970719,-0.11354119731032025
1612483761.9118314,84.099558152432834,-21.661165197270964,23.078037943366439,0.9742330599841138,0.1944503721979948,-0.015581958117834398,-0.11320865765154883
1612483761.926832,84.092085136170695,-21.622810296611387,23.077830517168547,0.974689387205528,0.19154090177624553,-0.022397580565856851,-0.11309743498617011
1612483761.9368329,84.087042070175329,-21.59743684292302,23.077316879517166,0.97425976451942053,0.19411644047662405,-0.023379786866818776,-0.11220563417810391
1612483761.9468341,84.081910789709966,-21.572266068219374,23.076728184980876,0.97385039840196774,0.19656240985013421,-0.024292710580418892,-0.11130357037800916
1612483761.956835,84.076722158483264,-21.547432986391232,23.076180531672232,0.97331099760332174,0.19970592342801163,-0.024690717427163687,-0.1103341042702745
1612483761.9718361,84.068774659981273,-21.510685603222271,23.075412570750327,0.97289679037607213,0.20198729788057884,-0.026843620785791656,-0.10932697194173159
