run,anchor_id,method,outlier_method,position_error,constant_bias_error,linear_bias_error,anchor_position,estimated_position,constant_bias,linear_bias,noise_variance,outlier_probability,num_measurements
3,1,LINEAR_REWEIGHTED,NONE,10.889767885269539,0.18078647499733277,0.02124217733388134,"[2.0, 3.0, 0.0]","[0.030293918219513216, -0.008629164281472868, -10.278883844964867]",0.18033450352296262,1.0212421773338813,0.004116898859160489,0.19398197043239887,100
3,1,LINEAR_REWEIGHTED,IMMEDIATE,6.634162579194435,0.18033450352296262,0.02124217733388134,"[2.0, 3.0, 0.0]","[-0.08943550499309896, 0.12114268988739257, -5.599870800801497]",0.18033450352296262,1.0212421773338813,0.004116898859160489,0.19398197043239887,100
4,1,SIMPLE_LINEAR,NONE,10.891910654128694,0.25012863318662243,0.006370173320348282,"[2.0, 3.0, 0.0]","[0.030000382356739408, -0.009101332996834799, -10.28095950637703]",0.2497327922401265,1.0063701733203483,0.03636499344142013,0.03668090197068676,100
4,1,SIMPLE_LINEAR,IMMEDIATE,5.210458614945965,0.2497327922401265,3.902559697596162,"[2.0, 3.0, 0.0]","[-0.15285468879245837, 0.24200778851833554, -3.861032844772941]",0.2497327922401265,1.0063701733203483,0.03636499344142013,0.03668090197068676,100
4,1,LINEAR_REWEIGHTED,NONE,10.891910654128694,0.25012863318662243,0.006370173320348282,"[2.0, 3.0, 0.0]","[0.030000382356739408, -0.009101332996834799, -10.28095950637703]",0.2497327922401265,1.0063701733203483,0.03636499344142013,0.03668090197068676,100
4,1,LINEAR_REWEIGHTED,IMMEDIATE,8.883443617693224,0.2497327922401265,0.006370173320348282,"[2.0, 3.0, 0.0]","[-0.036585060815164674, 0.03274893805267332, -8.121780157956225]",0.2497327922401265,1.0063701733203483,0.03636499344142013,0.03668090197068676,100
5,1,SIMPLE_LINEAR,NONE,10.885414466227587,7.899514873185406,123.81998958328234,"[2.0, 3.0, 0.0]","[0.030970745416034617, -0.007623209703453426, -10.274695836111277]",0.09127267288786131,1.0157426929489672,0.08638900372842316,0.058245828039608386,100
5,1,SIMPLE_LINEAR,IMMEDIATE,5.152021586440201,0.09127267288786131,1.4435860808389098,"[2.0, 3.0, 0.0]","[0.16884094020185417, 0.4802213852463304, -4.1037663989919135]",0.09127267288786131,1.0157426929489672,0.08638900372842316,0.058245828039608386,100
5,1,LINEAR_REWEIGHTED,NONE,10.885414466227587,7.899514873185406,123.81998958328234,"[2.0, 3.0, 0.0]","[0.030970745416034617, -0.007623209703453426, -10.274695836111277]",0.09127267288786131,1.0157426929489672,0.08638900372842316,0.058245828039608386,100
5,1,LINEAR_REWEIGHTED,IMMEDIATE,6.569059541513117,0.09127267288786131,26.732960158371966,"[2.0, 3.0, 0.0]","[-0.10337825945657969, 0.11211373520333799, -5.512572546387823]",0.09127267288786131,1.0157426929489672,0.08638900372842316,0.058245828039608386,100
6,1,SIMPLE_LINEAR,NONE,10.883481666383455,2.6916664003139594,77.88148878439665,"[2.0, 3.0, 0.0]","[0.031130309563472736, -0.0073517225234525085, -10.272758195422512]",0.18355586841671384,1.0041848158195612,0.058428929707043636,0.07327236865873835,100
6,1,SIMPLE_LINEAR,IMMEDIATE,5.832636261718277,0.18355586841671384,5.493447341636935,"[2.0, 3.0, 0.0]","[0.24332993290537852, 0.12110014068546208, -4.758748957123444]",0.18355586841671384,1.0041848158195612,0.058428929707043636,0.07327236865873835,100
6,1,LINEAR_REWEIGHTED,NONE,10.883481666383455,2.6916664003139594,77.88148878439665,"[2.0, 3.0, 0.0]","[0.031130309563472736, -0.0073517225234525085, -10.272758195422512]",0.18355586841671384,1.0041848158195612,0.058428929707043636,0.07327236865873835,100
6,1,LINEAR_REWEIGHTED,IMMEDIATE,9.808933992545315,0.18355586841671384,0.004184815819561205,"[2.0, 3.0, 0.0]","[0.009150492158711651, 0.026791345269730368, -9.133002496587642]",0.18355586841671384,1.0041848158195612,0.058428929707043636,0.07327236865873835,100
7,1,SIMPLE_LINEAR,NONE,10.89349030518028,0.13725705205400202,0.02355527884179054,"[2.0, 3.0, 0.0]","[0.029888924916299686, -0.009151799730126697, -10.282596891207504]",0.13682099526511077,1.0235552788417905,0.03993475643167195,0.10284688768272232,100
7,1,SIMPLE_LINEAR,IMMEDIATE,5.756459575229942,0.13682099526511077,4.4247008626777315,"[2.0, 3.0, 0.0]","[-0.030807030258610455, 0.11517922722700176, -4.548676593921148]",0.13682099526511077,1.0235552788417905,0.03993475643167195,0.10284688768272232,100
7,1,LINEAR_REWEIGHTED,NONE,10.89349030518028,0.13725705205400202,0.02355527884179054,"[2.0, 3.0, 0.0]","[0.029888924916299686, -0.009151799730126697, -10.282596891207504]",0.13682099526511077,1.0235552788417905,0.03993475643167195,0.10284688768272232,100
7,1,LINEAR_REWEIGHTED,IMMEDIATE,9.534150575499792,0.13682099526511077,961.6957227652466,"[2.0, 3.0, 0.0]","[-0.0012817211546869115, 0.02970819247028575, -8.835851133139185]",0.13682099526511077,1.0235552788417905,0.03993475643167195,0.10284688768272232,100
8,1,SIMPLE_LINEAR,NONE,10.898866668918009,0.17807366355608234,0.001393512381600015,"[2.0, 3.0, 0.0]","[0.029262646242699475, -0.01015004807538844, -10.287880522120645]",0.17772437065861274,1.0013935123816,0.12150897038028768,0.03410482473745831,100
8,1,SIMPLE_LINEAR,IMMEDIATE,5.774221322665043,0.17772437065861274,15.647356330084374,"[2.0, 3.0, 0.0]","[-0.23195271713119978, 0.027967061138613025, -4.4189409547914575]",0.17772437065861274,1.0013935123816,0.12150897038028768,0.03410482473745831,100
8,1,LINEAR_REWEIGHTED,NONE,10.898866668918009,0.17807366355608234,0.001393512381600015,"[2.0, 3.0, 0.0]","[0.029262646242699475, -0.01015004807538844, -10.287880522120645]",0.17772437065861274,1.0013935123816,0.12150897038028768,0.03410482473745831,100
8,1,LINEAR_REWEIGHTED,IMMEDIATE,6.10706626472893,0.17772437065861274,51.79532407590227,"[2.0, 3.0, 0.0]","[-0.1343269134564806, 0.11599685106130209, -4.942006963289021]",0.17772437065861274,1.0013935123816,0.12150897038028768,0.03410482473745831,100
9,1,SIMPLE_LINEAR,NONE,10.890549732757194,0.019926071271508604,0.028466566117600012,"[2.0, 3.0, 0.0]","[0.030124014941765864, -0.008885047977621241, -10.279604703158839]",0.019515477895583853,1.0284665661176,0.19312640661491187,0.16167946962329224,100
9,1,SIMPLE_LINEAR,IMMEDIATE,6.161961906982894,0.019515477895583853,0.028466566117600012,"[2.0, 3.0, 0.0]","[-0.17550385958543482, -0.0035337894936255387, -4.92094932664493]",0.019515477895583853,1.0284665661176,0.19312640661491187,0.16167946962329224,100
9,1,LINEAR_REWEIGHTED,NONE,10.890549732757194,0.019926071271508604,0.028466566117600012,"[2.0, 3.0, 0.0]","[0.030124014941765864, -0.008885047977621241, -10.279604703158839]",0.019515477895583853,1.0284665661176,0.19312640661491187,0.16167946962329224,100
9,1,LINEAR_REWEIGHTED,IMMEDIATE,5.25404240599409,0.019515477895583853,19.766778549310057,"[2.0, 3.0, 0.0]","[-0.1572752816500941, 0.16842303623988103, -3.8643624133184886]",0.019515477895583853,1.0284665661176,0.19312640661491187,0.16167946962329224,100
10,1,SIMPLE_LINEAR,NONE,10.905131987067533,0.5652277562302642,28.937979997381504,"[2.0, 3.0, 0.0]","[0.0322707990177129, -0.0053907037971256955, -10.29648348536989]",0.0913841307520112,1.0029301634201915,0.1368466053024314,0.08803049874792027,100
10,1,SIMPLE_LINEAR,IMMEDIATE,5.225073193758855,0.0913841307520112,4.940425733447673,"[2.0, 3.0, 0.0]","[-0.07617059111503457, 0.281079312054581, -3.9494779211167677]",0.0913841307520112,1.0029301634201915,0.1368466053024314,0.08803049874792027,100
10,1,LINEAR_REWEIGHTED,NONE,10.905131987067533,0.5652277562302642,28.937979997381504,"[2.0, 3.0, 0.0]","[0.0322707990177129, -0.0053907037971256955, -10.29648348536989]",0.0913841307520112,1.0029301634201915,0.1368466053024314,0.08803049874792027,100
10,1,LINEAR_REWEIGHTED,IMMEDIATE,5.55524245125054,0.0913841307520112,0.0029301634201914784,"[2.0, 3.0, 0.0]","[-0.1654363084794812, 0.12381365734877299, -4.230739463550246]",0.0913841307520112,1.0029301634201915,0.1368466053024314,0.08803049874792027,100
